doc_id,empty_content,score,response_chars
0,0,1.0,850
1,1,0.0,0
2,0,1.0,699
3,0,1.0,17
4,0,1.0,672
5,0,1.0,1062
6,0,1.0,17
7,1,0.0,0
8,1,0.0,0
9,0,1.0,950
10,0,1.0,17
11,0,1.0,17
12,1,0.0,0
13,0,1.0,584
14,0,1.0,879
15,1,0.0,0
16,0,1.0,657
17,0,0.0,697
18,1,0.0,0
19,0,1.0,944
20,0,1.0,17
21,0,0.0,735
22,1,0.0,0
23,1,0.0,0
24,1,0.0,0
25,1,0.0,0
26,0,1.0,17
27,1,0.0,0
28,0,1.0,403
29,0,1.0,399
30,1,0.0,0
31,1,0.0,0
32,1,0.0,0
33,1,0.0,0
34,0,1.0,1067
35,0,1.0,406
36,1,0.0,0
37,1,0.0,0
38,0,1.0,610
39,0,1.0,580
40,0,1.0,484
41,0,1.0,621
42,1,0.0,0
43,0,1.0,610
44,0,1.0,854
45,1,0.0,0
46,0,1.0,2007
47,1,0.0,0
48,1,0.0,0
49,0,1.0,466
50,0,1.0,600
51,0,1.0,694
52,0,1.0,702
53,1,0.0,0
54,0,1.0,630
55,1,0.0,0
56,1,0.0,0
57,0,1.0,1404
58,0,1.0,17
59,0,1.0,1038
60,0,1.0,17
61,1,0.0,0
62,0,1.0,704
63,1,0.0,0
64,1,0.0,0
65,0,1.0,17
66,0,1.0,740
67,0,1.0,585
68,1,0.0,0
69,1,0.0,0
70,0,1.0,690
71,1,0.0,0
72,0,1.0,780
73,0,1.0,601
74,0,1.0,588
75,1,0.0,0
76,1,0.0,0
77,0,1.0,765
78,1,0.0,0
79,1,0.0,0
80,1,0.0,0
81,1,0.0,0
82,0,1.0,17
83,0,1.0,374
84,0,1.0,735
85,1,0.0,0
86,0,1.0,615
87,0,1.0,816
88,1,0.0,0
89,1,0.0,0
90,1,0.0,0
91,1,0.0,0
92,0,1.0,713
93,1,0.0,0
94,1,0.0,0
95,0,1.0,788
96,0,1.0,750
97,0,0.0,695
98,1,0.0,0
99,1,0.0,0
100,1,0.0,0
101,1,0.0,0
102,1,0.0,0
103,0,1.0,745
104,0,1.0,518
105,1,0.0,0
106,0,0.0,17
107,0,1.0,602
108,1,0.0,0
109,1,0.0,0
110,1,0.0,0
111,0,1.0,1208
112,0,1.0,842
113,0,0.0,672
114,0,1.0,780
115,1,0.0,0
116,1,0.0,0
117,0,1.0,464
118,1,0.0,0
119,0,1.0,17
120,1,0.0,0
121,1,0.0,0
122,0,1.0,892
123,0,1.0,881
124,0,1.0,782
125,0,1.0,17
126,1,0.0,0
127,1,0.0,0
128,1,0.0,0
129,0,0.0,667
130,1,0.0,0
131,1,0.0,0
132,0,1.0,752
133,0,1.0,575
134,0,1.0,550
135,0,1.0,646
136,0,1.0,788
137,0,1.0,847
138,1,0.0,0
139,1,0.0,0
140,0,1.0,927
141,0,1.0,594
142,1,0.0,0
143,0,1.0,538
144,1,0.0,0
145,1,0.0,0
146,0,1.0,745
147,1,0.0,0
148,0,1.0,17
149,1,0.0,0
150,0,1.0,790
151,0,1.0,840
152,0,1.0,17
153,0,1.0,17
154,0,1.0,380
155,0,1.0,1023
156,0,1.0,17
157,0,0.0,945
158,1,0.0,0
159,0,1.0,382
160,1,0.0,0
161,0,1.0,726
162,0,0.0,905
163,0,1.0,763
164,0,0.0,1966
165,0,1.0,621
166,1,0.0,0
167,0,0.0,17
168,0,1.0,698
169,0,1.0,910
170,1,0.0,0
171,0,1.0,912
172,0,1.0,609
173,0,1.0,547
174,0,0.0,773
175,0,1.0,1470
176,0,1.0,717
177,0,1.0,573
178,0,1.0,777
179,1,0.0,0
180,1,0.0,0
181,0,1.0,339
182,1,0.0,0
183,1,0.0,0
184,0,1.0,497
185,1,0.0,0
186,1,0.0,0
187,0,1.0,528
188,0,1.0,17
189,0,1.0,967
190,1,0.0,0
191,1,0.0,0
192,0,1.0,608
193,0,1.0,553
194,1,0.0,0
195,0,1.0,17
196,0,1.0,605
197,0,1.0,562
