doc_id,empty_content,score,response_chars
0,0,1.0,379
1,0,1.0,312
2,0,1.0,562
3,0,1.0,267
4,0,1.0,539
5,0,1.0,587
6,0,1.0,501
7,0,1.0,733
8,0,1.0,762
9,0,1.0,458
10,0,1.0,504
11,0,1.0,344
12,0,0.0,658
13,0,1.0,1038
14,0,1.0,577
15,0,1.0,504
16,0,1.0,516
17,0,1.0,385
18,0,1.0,276
19,0,1.0,805
20,0,1.0,703
21,0,1.0,425
22,0,1.0,365
23,0,1.0,237
24,0,1.0,345
25,0,1.0,437
26,0,1.0,427
27,0,1.0,357
28,0,1.0,567
29,0,1.0,461
30,0,1.0,395
31,0,1.0,432
32,0,1.0,206
33,0,1.0,516
34,0,1.0,420
35,0,1.0,370
36,0,1.0,314
37,0,1.0,468
38,0,1.0,390
39,0,1.0,768
40,0,1.0,390
41,0,1.0,530
42,0,1.0,331
43,0,1.0,502
44,0,1.0,464
45,0,1.0,834
46,0,1.0,763
47,0,1.0,557
48,0,1.0,341
49,0,1.0,350
50,0,1.0,373
51,0,1.0,349
52,0,1.0,452
53,0,1.0,408
54,0,1.0,411
55,0,1.0,236
56,0,1.0,318
57,0,1.0,658
58,0,1.0,320
59,0,1.0,212
60,0,1.0,325
61,0,1.0,354
62,0,1.0,590
63,0,1.0,671
64,0,1.0,505
65,0,1.0,491
66,0,1.0,431
67,0,1.0,366
68,0,1.0,397
69,0,1.0,444
70,0,1.0,440
71,0,1.0,341
72,0,1.0,376
73,0,1.0,460
74,0,1.0,442
75,0,1.0,582
76,0,1.0,592
77,0,1.0,438
78,0,1.0,441
79,0,1.0,275
80,0,1.0,354
81,0,1.0,378
82,0,1.0,224
83,0,1.0,315
84,0,1.0,499
85,0,1.0,542
86,0,1.0,490
87,0,1.0,682
88,0,1.0,335
89,0,1.0,346
90,0,1.0,457
91,0,1.0,276
92,0,1.0,300
93,0,1.0,573
94,0,1.0,573
95,0,1.0,432
96,0,1.0,574
97,0,1.0,462
98,0,1.0,545
99,0,1.0,499
100,0,0.0,646
101,0,1.0,468
102,0,1.0,736
103,0,1.0,273
104,0,1.0,305
105,0,1.0,307
106,0,1.0,505
107,0,1.0,634
108,0,1.0,587
109,0,1.0,383
110,0,1.0,449
111,0,1.0,603
112,0,1.0,330
113,0,1.0,268
114,0,1.0,435
115,0,1.0,550
116,0,1.0,687
117,0,1.0,260
118,0,1.0,510
119,1,0.0,0
120,0,1.0,465
121,0,1.0,404
122,0,1.0,481
123,0,1.0,569
124,0,1.0,512
125,0,1.0,570
126,0,1.0,303
127,0,1.0,275
128,0,1.0,474
129,0,1.0,494
130,0,1.0,191
131,0,1.0,267
132,0,1.0,403
133,0,1.0,325
134,0,1.0,208
135,0,1.0,265
136,0,1.0,258
137,0,1.0,438
138,0,1.0,637
139,0,1.0,464
140,0,1.0,326
141,0,1.0,805
142,0,1.0,342
143,0,1.0,446
144,0,1.0,544
145,0,1.0,467
146,0,1.0,332
147,0,1.0,965
148,0,1.0,369
149,0,1.0,370
150,0,1.0,718
151,0,1.0,415
152,0,1.0,297
153,0,1.0,1002
154,0,1.0,380
155,0,1.0,630
156,0,1.0,310
157,0,1.0,575
158,0,1.0,289
159,0,0.0,769
160,0,1.0,283
161,0,0.0,641
162,0,1.0,596
163,0,0.0,442
164,0,1.0,573
165,0,1.0,387
166,0,1.0,434
167,0,1.0,519
168,0,1.0,189
169,0,1.0,563
170,0,1.0,394
171,0,1.0,361
172,0,1.0,429
173,0,1.0,373
174,0,1.0,405
175,0,1.0,627
176,0,1.0,380
177,0,1.0,575
178,0,1.0,366
179,0,1.0,235
180,0,1.0,360
181,0,1.0,683
182,0,0.0,515
183,0,1.0,805
184,0,1.0,780
185,0,1.0,254
186,0,1.0,712
187,0,1.0,418
188,0,1.0,462
189,0,1.0,542
190,0,1.0,274
191,0,1.0,314
